Richard Colbeck,Senator,Current,,0,Tasmania,Liberal Party of Australia,"Assistant Minister for Agriculture and Water Resources","Parliamentary Secretaries ($51,775.00)",258875,5/4/1958,M,Post Retirement Traveller,Richard_Colbeck,00AOL
Richard Di Natale,Senator,Current,,0,Victoria,Australian Greens,"Leader of the Australian Greens|Chair of Select Committee into the obesity epidemic in Australia","Leader of a Minority Party With Up to 10 Members in the Parliament ($88,018.00)",295118,6/6/1970,M,,Richard_Di_Natale,53369
Richard Klugman,Representative,,Prospect,0,New South Wales,Australian Labor Party,"","",0,,,Life Gold Pass Holder,Dick_Klugman,
Richard Marles,Representative,Current,Corio,773,Victoria,Australian Labor Party,"Shadow Minister for Defence","Shadow Cabinet Ministers ($51,775.00)",258875,13/7/1967,M,,Richard_Marles,HWQ
Rick Wilson,Representative,Current,O'Connor,868576,Western Australia,Liberal Party of Australia,"Chair of Standing Committee on Agriculture and Water Resources","Chair of a House of Representatives General Purpose Standing Committee ($22,781.00)",229881,2/1/1966,M,,Rick_Wilson_(Australian_politician),198084
Ricky Muir,Senator,,,0,Victoria,Australian Motoring Enthusiast Party,"","",0,25/12/1980,M,Post Retirement Traveller,Ricky_Muir,250024
Rob Mitchell,Representative,Current,McEwen,2670,Victoria,Australian Labor Party,"","",207100,9/9/1967,M,,Rob_Mitchell_(Victorian_politician),M3E
Robert Hawke,Representative,,Wills,0,Victoria,Australian Labor Party,"","",0,,,Former Prime Minister,Bob_Hawke,
Robert Hill,Senator,,,0,South Australia,Liberal Party of Australia,"","",0,25/9/1946,M,Life Gold Pass Holder,Robert_Hill_(Australian_politician),BH4
Robert McClelland,Representative,,Barton,44,New South Wales,Australian Labor Party,"","",0,26/1/1958,M,Life Gold Pass Holder,Robert_McClelland,JK6
Robert Oakeshott,Representative,,Lyne,11991,New South Wales,Independent,"","",0,14/12/1969,M,Severance and Post Retirement Traveller,Rob_Oakeshott,IYS
Robert Ray,Senator,,,0,Victoria,Australian Labor Party,"","",0,8/4/1947,M,Life Gold Pass Holder,Robert_Ray_(Australian_politician),ui4
Robert Simms,Senator,,,0,South Australia,Australian Greens,"","",0,26/3/1984,M,Post Retirement Traveller,Robert_Simms_(Australian_politician),170166
Robert Tickner,Representative,,Hughes,0,New South Wales,Australian Labor Party,"","",0,,,Life Gold Pass Holder,Robert_Tickner,
Rod Culleton,Senator,,,0,Western Australia,Independent,"","",0,5/6/1964,M,,Rod_Culleton,266482
Rod Kemp,Senator,,,0,Victoria,Liberal Party of Australia,"","",0,21/12/1944,M,Life Gold Pass Holder,Rod_Kemp,WW4
Rodney Sawford,Representative,,Port Adelaide,0,South Australia,Australian Labor Party,"","",0,,,Life Gold Pass Holder,Rod_Sawford,
Roger Price,Representative,,Chifley,76,New South Wales,Australian Labor Party,"Chief Government Whip","",0,26/11/1945,M,Life Gold Pass Holder,Roger_Price_(Australian_politician),QI4
Ronald Boswell,Senator,,,0,Queensland,The Nationals,"","",0,9/12/1940,M,Life Gold Pass Holder,Ron_Boswell,YE4
Ros Kelly,Representative,,Canberra,0,Australian Capital Territory,Australian Labor Party,"","",0,,,Life Gold Pass Holder,Ros_Kelly,
Rosemary Crowley,Senator,,,0,South Australia,Australian Labor Party,"","",0,30/7/1938,F,Life Gold Pass Holder,Rosemary_Crowley,ZF4
Ross Free,Representative,,Lindsay,0,New South Wales,Australian Labor Party,"","",0,,,Life Gold Pass Holder,Ross_Free,
Ross Hart,Representative,Current,Bass,7975,Tasmania,Australian Labor Party,"Deputy Chair of Joint Standing Committee on Trade and Investment Growth","Deputy Chair of a Joint Statutory Committee or Joint Standing Committee, Not Otherwise Specified ($11,390.00)",218490,4/6/1960,M,,Ross_Hart,263070
Ross Lightfoot,Senator,,,0,Western Australia,Liberal Party of Australia,"","",0,11/8/1936,M,Severance and Post-Retirement Traveller,Ross_Lightfoot,WP6
Ross Vasta,Representative,Current,Bonner,374,Queensland,Liberal Party of Australia,"Chair of Committee of Privileges and Members' Interests","",207100,8/10/1966,M,,Ross_Vasta,E0D
Rowan Ramsey,Representative,Current,Grey,908595,South Australia,Liberal Party of Australia,"Government Whip|Chair of Joint Standing Committee on the Parliamentary Library","Whip in the House of Representatives of a Government Party With More Than 10 Members in the House ($26,923.00)",234023,4/8/1956,M,,Rowan_Ramsey,HWS
Russell Broadbent,Representative,Current,McMillan,8358,Victoria,Liberal Party of Australia,"Chair of Joint Standing Committee on Treaties|Chair of Select Committee on Intergenerational Welfare Dependence","Chair of the Joint Standing Committee on Treaties ($33,136.00)",240236,25/12/1950,M,,Russell_Broadbent,MT4
Russell Matheson,Representative,,Macarthur,798,New South Wales,Liberal Party of Australia,"","",0,16/12/1958,M,Post Retirement Traveller,Russell_Matheson,M2V
Russell Trood,Senator,,,0,Queensland,Liberal Party of Australia,"","",0,5/12/1948,M,Severance and Post-Retirement Traveller,Russell_Trood,e6a
Ruth Webber,Senator,,,0,Western Australia,Australian Labor Party,"","",0,24/3/1965,F,Severance Traveller,Ruth_Webber,00AOT
Sam Dastyari,Senator,,,0,New South Wales,Australian Labor Party,"","",0,28/7/1983,M,,Sam_Dastyari,225099
Sandra Colhoun,,,,0,,,"","",0,,,Surviving Spouse or De Facto Partner of Life Gold Pass Holder,,
Sandy Macdonald,Senator,,,0,New South Wales,The Nationals,"","",0,10/5/1954,M,Severance and Post-Retirement Traveller,Sandy_Macdonald,CX5
Sarah Hanson-Young,Senator,Current,,0,South Australia,Australian Greens,"","",207100,23/12/1981,F,,Sarah_Hanson-Young,I0U
Sarah Henderson,Representative,Current,Corangamite,5441,Victoria,Liberal Party of Australia,"Assistant Minister for Social Services, Housing and Disability Services","Parliamentary Secretaries ($51,775.00)",258875,4/4/1964,F,,Sarah_Henderson,ZN4
Scott Buchholz,Representative,Current,Wright,7577,Queensland,Liberal Party of Australia,"Assistant Minister for Roads and Transport","Parliamentary Secretaries ($51,775.00)",258875,27/3/1968,M,,Scott_Buchholz,230531
Scott Ludlam,Senator,,,0,Western Australia,Australian Greens,"Co-Deputy Leader of the Australian Greens","",0,10/1/1970,M,,Scott_Ludlam,I07
Scott Morrison,Representative,Current,Cook,94,New South Wales,Liberal Party of Australia,"Prime Minister","Prime Minister ($331,360.00)",538460,13/5/1968,M,,Scott_Morrison,E3L
Scott Ryan,Senator,Current,,0,Victoria,Liberal Party of Australia,"President of the Senate","President of the Senate ($155,325.00)",362425,12/5/1973,M,,Scott_Ryan_(Australian_politician),I0Q
Sean Edwards,Senator,,,0,South Australia,Liberal Party of Australia,"","",0,2/1/1962,M,Post Retirement Traveller,Sean_Edwards_(politician),225307
Sharman Stone,Representative,,Murray,19500,Victoria,Liberal Party of Australia,"","",0,23/4/1951,F,Life Gold Pass Holder,Sharman_Stone,EM6
Sharon Bird,Representative,Current,Cunningham,519,New South Wales,Australian Labor Party,"Deputy Chair of Standing Committee on Infrastructure, Transport and Cities","Deputy Chair of a House of Representatives General Purpose Standing Committee ($11,390.00)",218490,15/11/1962,F,,Sharon_Bird,DZP
Sharon Claydon,Representative,Current,Newcastle,171,New South Wales,Australian Labor Party,"Deputy Chair of Joint Select Committee on oversight of the implementation of redress related recommendations of the Royal Commission into Institutional Responses to Child Sexual Abuse|Deputy Chair of Standing Committee on Social Policy and Legal Affairs","Deputy Chair of a Joint Select Committee or Select Committee in the Senate or the House of Representatives ($11,390.00)",218490,26/4/1964,F,,Sharon_Claydon,248181
Sharon Grierson,Representative,,Newcastle,354,New South Wales,Australian Labor Party,"","",0,4/5/1951,F,Severance and Post Retirement Traveller,Sharon_Grierson,00AMP
Sharryn Jackson,Representative,,Hasluck,227,Western Australia,Australian Labor Party,"","",0,12/2/1962,F,Severance Traveller,Sharryn_Jackson,00AN2
Shayne Neumann,Representative,Current,Blair,6472,Queensland,Australian Labor Party,"Shadow Minister for Immigration and Border Protection","Shadow Cabinet Ministers ($51,775.00)",258875,26/8/1961,M,,Shayne_Neumann,HVO
Shirley Walters,Senator,,,0,Tasmania,Liberal Party of Australia,"","",0,,,Life Gold Pass Holder,Shirley_Walters,
Sid Sidebottom,Representative,,Braddon,20826,Tasmania,Australian Labor Party,"","",0,23/4/1951,M,Severance and Post Retirement Traveller,Sid_Sidebottom,849
Simon Birmingham,Senator,Current,,0,South Australia,Liberal Party of Australia,"Deputy Leader of the Government in the Senate|Minister for Trade, Tourism and Investment","Other Ministers in Cabinet ($150,148.00)",357248,14/6/1974,M,,Simon_Birmingham,H6X
Simon Crean,Representative,,Hotham,72,Victoria,Australian Labor Party,"","",0,26/2/1949,M,Life Gold Pass Holder,Simon_Crean,DT4
Skye Kakoschke-Moore,Senator,,,0,South Australia,Nick Xenophon Team,"","",0,19/12/1985,F,,Skye_Kakoschke-Moore,265982
Slade Brockman,Senator,Current,,0,Western Australia,Liberal Party of Australia,"Chair of Education and Employment Legislation Committee|Deputy Chair of Education and Employment References Committee","Chair of a Senate Legislative and General Purpose Standing Committee ($22,781.00)",229881,27/3/1970,M,,Slade_Brockman,30484
Sophie Mirabella,Representative,,Indi,28008,Victoria,Liberal Party of Australia,"","",0,27/10/1968,F,Severance and Post Retirement Traveller,Sophie_Mirabella,00AMU
Steele Hall,Representative,,Boothby,0,South Australia,Liberal Party of Australia,"","",0,,,Life Gold Pass Holder,Steele_Hall,
Stephen Conroy,Senator,,,0,Victoria,Australian Labor Party,"","",0,18/1/1963,M,Life Gold Pass Holder,Stephen_Conroy,3L6
Stephen Jones,Representative,Current,Whitlam,1331,New South Wales,Australian Labor Party,"Shadow Minister for Regional Communications|Shadow Minister for Regional Services, Territories and Local Government","Other Shadow Ministers ($41,420.00)",248520,29/6/1965,M,,Stephen_Jones_(Australian_politician),A9B
Stephen Martin,Representative,,Cunningham,490,New South Wales,Australian Labor Party,"","",0,24/6/1948,M,Life Gold Pass Holder,Stephen_Martin_(Australian_politician),8I4
Stephen Parry,Senator,,,0,Tasmania,Liberal Party of Australia,"President of the Senate","",0,31/10/1960,M,,Stephen_Parry_(politician),e5v
Stephen Smith,Representative,,Perth,78,Western Australia,Australian Labor Party,"","",0,12/12/1955,M,Life Gold Pass Holder,Stephen_Smith_(Australian_politician),5V5
Steve Fielding,Senator,,,0,Victoria,Family First Party,"","",0,17/10/1960,M,Severance and Post-Retirement Traveller,Steve_Fielding,E4R
Steve Georganas,Representative,Current,Hindmarsh,122,South Australia,Australian Labor Party,"Deputy Chair of Standing Committee on Health, Aged Care and Sport","Deputy Chair of a House of Representatives General Purpose Standing Committee ($11,390.00)",218490,13/6/1959,M,Severance and Post Retirement Traveller,Steve_Georganas,DZY
Steve Gibbons,Representative,,Bendigo,7286,Victoria,Australian Labor Party,"","",0,11/9/1949,M,Severance and Post Retirement Traveller,Steve_Gibbons_(politician),83X
Steve Hutchins,Senator,,,0,New South Wales,Australian Labor Party,"","",0,22/4/1956,M,Severance and Post Retirement Traveller,Steve_Hutchins,84p
Steve Irons,Representative,Current,Swan,134,Western Australia,Liberal Party of Australia,"Assistant Minister to the Prime Minister","Parliamentary Secretaries ($51,775.00)",258875,1/9/1958,M,,Steve_Irons,HYM
Steve Martin,Senator,Current,,0,Tasmania,The Nationals,"","",207100,3/10/1960,M,,Steve_Martin_(Australian_politician),275266
Steven Ciobo,Representative,Current,Moncrieff,100,Queensland,Liberal Party of Australia,"Minister for Defence Industry","Other Ministers in Cabinet ($150,148.00)",357248,29/5/1974,M,,Steven_Ciobo,00AN0
Stewart McArthur,Representative,,Corangamite,7724,Victoria,Liberal Party of Australia,"","",0,27/10/1937,M,Life Gold Pass Holder,Stewart_McArthur,VH4
Stewart West,Representative,,Cunningham,0,New South Wales,Australian Labor Party,"","",0,,,Life Gold Pass Holder,Stewart_West,
Stirling Griff,Senator,Current,,0,South Australia,Centre Alliance,"","",207100,2/12/1957,M,,Stirling_Griff,76760
Stuart Robert,Representative,Current,Fadden,387,Queensland,Liberal Party of Australia,"Assistant Treasurer","",207100,11/12/1970,M,,Stuart_Robert,HWT
Sue Boyce,Senator,,,0,Queensland,Liberal Party of Australia,"","",0,15/3/1951,F,Severance and Post Retirement Traveller,Sue_Boyce,H6V
Sue Lines,Senator,Current,,0,Western Australia,Australian Labor Party,"Deputy President|Chair of Committees|Chair of Joint Standing Committee on the Parliamentary Library","Chair of a Joint Statutory Committee or Joint Standing Committee, Not Otherwise Specified ($22,781.00)",229881,15/12/1953,F,,Sue_Lines,112096
Susan Knowles,Senator,,,0,Western Australia,Liberal Party of Australia,"","",0,10/4/1951,F,Life Gold Pass Holder,Susan_Knowles,TH4
Susan Lamb,Representative,,Longman,1239,Queensland,Australian Labor Party,"","",0,23/3/1972,F,,Susan_Lamb,265975
Susan Ryan,Senator,,,0,Australian Capital Territory,Australian Labor Party,"","",0,,,Life Gold Pass Holder,Susan_Ryan,
Susan Templeman,Representative,Current,Macquarie,4374,New South Wales,Australian Labor Party,"","",207100,30/7/1963,F,,Susan_Templeman,181810
Sussan Ley,Representative,Current,Farrer,126590,New South Wales,Liberal Party of Australia,"Assistant Minister for Regional Development and Territories","Parliamentary Secretaries ($51,775.00)",258875,14/12/1961,F,,Sussan_Ley,00AMN
Tamie Fraser,,,,0,,,"","",0,,,Surviving Spouse or De Facto Partner of Former Prime Minister,Tamie_Fraser,
Tanya Plibersek,Representative,Current,Sydney,44,New South Wales,Australian Labor Party,"Deputy Leader of the Opposition|Shadow Minister for Education and Training|Shadow Minister for Women","Deputy Leader of the Opposition ($119,082.00)",326182,2/12/1969,F,,Tanya_Plibersek,83M
Ted O'Brien,Representative,Current,Fairfax,1004,Queensland,Liberal Party of Australia,"","",207100,7/5/1974,M,,Ted_O'Brien,138932
Teresa Gambaro,Representative,,Brisbane,58,Queensland,Liberal Party of Australia,"","",0,29/11/1958,F,Post Retirement Traveller,Teresa_Gambaro,9K6
Terri Butler,Representative,Current,Griffith,57,Queensland,Australian Labor Party,"Shadow Minister for Young Australians and Youth Affairs|Shadow Minister for Employment Services, Workforce Participation and Future of Work|Shadow Assistant Minister for Equality","Other Shadow Ministers ($41,420.00)",248520,28/11/1977,F,,Terri_Butler,248006
Thomas McVeigh,Representative,,Groom,0,Queensland,The Nationals,"","",0,,,Life Gold Pass Holder,Tom_McVeigh,
Tim Fischer,Representative,,Farrer,91781,New South Wales,The Nationals,"","",0,3/5/1946,M,Life Gold Pass Holder,Tim_Fischer,DG4
Tim Hammond,Representative,,Perth,80,Western Australia,Australian Labor Party,"","",0,25/3/1975,M,,Tim_Hammond_(politician),80109
Tim Storer,Senator,Current,,0,South Australia,Independent,"Chair of Select Committee on Electric Vehicles","Chair of a Joint Select Committee or Select Committee in the Senate or the House of Representatives ($22,781.00)",229881,24/10/1969,M,,Tim_Storer,275424
Tim Watts,Representative,Current,Gellibrand,124,Victoria,Australian Labor Party,"Deputy Chair of Standing Committee on Communications and the Arts","Deputy Chair of a House of Representatives General Purpose Standing Committee ($11,390.00)",218490,8/6/1982,M,,Tim_Watts_(politician),193430
Tim Wilson,Representative,Current,Goldstein,50,Victoria,Liberal Party of Australia,"Chair of Standing Committee on Economics","Chair of a House of Representatives General Purpose Standing Committee ($22,781.00)",229881,12/3/1980,M,,Tim_Wilson_(Australian_politician),IMW
Tom Uren,Representative,,Reid,0,New South Wales,Australian Labor Party,"","",0,,,Life Gold Pass Holder,Tom_Uren,
Tony Abbott,Representative,Current,Warringah,68,New South Wales,Liberal Party of Australia,"","",207100,4/11/1957,M,,Tony_Abbott,EZ5
Tony Burke,Representative,Current,Watson,47,New South Wales,Australian Labor Party,"Manager of Opposition Business|Shadow Minister for Environment and Water|Shadow Minister for Citizenship and Multicultural Australia|Shadow Minister for the Arts|Manager of Opposition Business in the House of Representatives|Shadow Minister for Climate Change and Energy|<a href="http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22handbook%2Fallmps%2FHWK%22">Hon Mark Butler MP</a>","Manager of Opposition Business in the House of Representatives ($56,952.00)",264052,4/11/1969,M,,Tony_Burke,DYW
Tony Crook,Representative,,O'Connor,908954,Western Australia,Independent,"","",0,23/6/1959,M,Severance and Post Retirement Traveller,Tony_Crook_(politician),M3K
Tony Pasin,Representative,Current,Barker,65206,South Australia,Liberal Party of Australia,"Chair of Standing Committee on Procedure","Chair of the House of Representatives Standing Committee on Procedure ($22,781.00)",229881,1/10/1977,M,,Tony_Pasin,240756
Tony Smith,Representative,Current,Casey,2466,Victoria,Liberal Party of Australia,"Speaker|Chair of House Committee|Chair of Selection Committee","Speaker of the House of Representatives ($155,325.00)",362425,13/3/1967,M,,Tony_Smith_(Victorian_politician),00APG
Tony Windsor,Representative,,New England,59344,New South Wales,Independent,"","",0,2/9/1950,M,Severance and Post Retirement Traveller,Tony_Windsor,009LP
Tony Zappia,Representative,Current,Makin,162,South Australia,Australian Labor Party,"Deputy Chair of Parliamentary Standing Committee on Public Works|Shadow Assistant Minister for Medicare","Deputy Chair of the Joint Statutory Committee on Public Works ($16,568.00)",223668,13/6/1952,M,,Tony_Zappia,HWB
Trent Zimmerman,Representative,Current,North Sydney,53,New South Wales,Liberal Party of Australia,"Chair of Standing Committee on Health, Aged Care and Sport","Chair of a House of Representatives General Purpose Standing Committee ($22,781.00)",229881,15/10/1968,M,,Trent_Zimmerman,203092
Trevor Evans,Representative,Current,Brisbane,57,Queensland,Liberal Party of Australia,"","",207100,28/8/1981,M,,Trevor_Evans,61378
Trish Crossin,Senator,,,0,Northern Territory,Australian Labor Party,"","",0,21/3/1956,F,Severance and Post Retirement Traveller,Trish_Crossin,7Y6
Trish Draper,Representative,,Makin,115,South Australia,Liberal Party of Australia,"","",0,2/4/1959,F,Severance Traveller,Trish_Draper,0L6
Ursula Stephens,Senator,,,0,New South Wales,Australian Labor Party,"","",0,7/7/1954,F,Severance and Post Retirement Traveller,Ursula_Stephens,00AOS
Victor Garland,Representative,,Curtin,0,Western Australia,Liberal Party of Australia,"","",0,,,Life Gold Pass Holder,Victor_Garland,
Wallace Fife,Representative,,Hume,0,New South Wales,Liberal Party of Australia,"","",0,,,Life Gold Pass Holder,Wal_Fife,
Warren Entsch,Representative,Current,Leichhardt,148559,Queensland,Liberal Party of Australia,"Chair of Joint Standing Committee on Northern Australia","Chair of a Joint Statutory Committee or Joint Standing Committee, Not Otherwise Specified ($22,781.00)",229881,31/5/1950,M,Severance Traveller,Warren_Entsch,7K6
Warren Snowdon,Representative,Current,Lingiari,1348158,Northern Territory,Australian Labor Party,"Deputy Chair of Joint Standing Committee on Northern Australia|Deputy Chair of Standing Committee on Indigenous Affairs|Shadow Assistant Minister for Centenary of ANZAC|Shadow Assistant Minister for External Territories|Shadow Assistant Minister for Indigenous Health|Shadow Assistant Minister for Northern Australia","Deputy Chair of a Joint Statutory Committee or Joint Standing Committee, Not Otherwise Specified ($11,390.00)",218490,20/3/1950,M,,Warren_Snowdon,IJ4
Warren Truss,Representative,,Wide Bay,14573,Queensland,The Nationals,"","",0,8/10/1948,M,Life Gold Pass Holder,Warren_Truss,GT4
Warwick Parer,Senator,,,0,Queensland,Liberal Party of Australia,"","",0,6/4/1936,M,Life Gold Pass Holder,Warwick_Parer,KI4
Wayne Swan,Representative,Current,Lilley,144,Queensland,Australian Labor Party,"","",207100,30/6/1954,M,,Wayne_Swan,2V5
William Morrison,Representative,,St George,0,New South Wales,Australian Labor Party,"","",0,,,Life Gold Pass Holder,Bill_Morrison_(politician),
Wilson Tuckey,Representative,,O'Connor,179047,Western Australia,Liberal Party of Australia,"","",0,10/7/1935,M,Life Gold Pass Holder,Wilson_Tuckey,SJ4
Wyatt Roy,Representative,,Longman,1239,Queensland,Liberal Party of Australia,"","",0,22/5/1990,M,Post Retirement Traveller,Wyatt_Roy,M2X
Yvette D'Ath,Representative,,Petrie,152,Queensland,Australian Labor Party,"","",0,26/7/1970,F,Severance and Post Retirement Traveller,Yvette_D'Ath,HVN
Zed Seselja,Senator,Current,,0,Australian Capital Territory,Liberal Party of Australia,"Assistant Minister for Treasury and Finance","Parliamentary Secretaries ($51,775.00)",258875,27/3/1977,M,,Zed_Seselja,HZE
Zhenya Wang,Senator,,,0,Western Australia,Palmer United Party,"","",0,20/1/1981,M,Post Retirement Traveller,Zhenya_Wang,250045
